kmer_start	kmer_end	n_enriched	n_depleted	group_JW	series_id	gene_start	gene_end	gene	group	kmer	region	series_id_2	series_id_3
18997	19011	0	1	dep_ex	18997	266	21555	ORF1ab	C	all	pc	956	3
18998	19012	0	2	dep_ex	18998	266	21555	ORF1ab	C	all	pc	957	3
18999	19013	0	2	dep_ex	18999	266	21555	ORF1ab	C	all	pc	958	3
19000	19014	0	2	dep_ex	19000	266	21555	ORF1ab	C	all	pc	959	3
19001	19015	0	2	dep_ex	19001	266	21555	ORF1ab	C	all	pc	960	3
19002	19016	0	2	dep_ex	19002	266	21555	ORF1ab	C	all	pc	961	3
19003	19017	0	2	dep_ex	19003	266	21555	ORF1ab	C	all	pc	962	3
19004	19018	0	2	dep_ex	19004	266	21555	ORF1ab	C	all	pc	963	3
19005	19019	0	2	dep_ex	19005	266	21555	ORF1ab	C	all	pc	964	3
19006	19020	0	2	dep_ex	19006	266	21555	ORF1ab	C	all	pc	965	3
19007	19021	0	2	dep_ex	19007	266	21555	ORF1ab	C	all	pc	966	3
19008	19022	0	2	dep_ex	19008	266	21555	ORF1ab	C	all	pc	967	3
19009	19023	0	2	dep_ex	19009	266	21555	ORF1ab	C	all	pc	968	3
19010	19024	0	2	dep_ex	19010	266	21555	ORF1ab	C	all	pc	969	3
19011	19025	0	2	dep_ex	19011	266	21555	ORF1ab	C	all	pc	970	3
19012	19026	0	1	dep_ex	19012	266	21555	ORF1ab	C	all	pc	971	3
19150	19164	0	1	dep_ex	19150	266	21555	ORF1ab	C	all	pc	972	3
19151	19165	0	2	dep_ex	19151	266	21555	ORF1ab	C	all	pc	973	3
19152	19166	0	3	dep_ex	19152	266	21555	ORF1ab	C	all	pc	974	3
19153	19167	0	4	dep_ex	19153	266	21555	ORF1ab	C	all	pc	975	3
19154	19168	0	5	dep_ex	19154	266	21555	ORF1ab	C	all	pc	976	3
19155	19169	0	6	dep_ex	19155	266	21555	ORF1ab	C	all	pc	977	3
19156	19170	0	7	dep_ex	19156	266	21555	ORF1ab	C	all	pc	978	3
19157	19171	0	8	dep_ex	19157	266	21555	ORF1ab	C	all	pc	979	3
19158	19172	0	9	dep_ex	19158	266	21555	ORF1ab	C	all	pc	980	3
19159	19173	0	10	dep_ex	19159	266	21555	ORF1ab	C	all	pc	981	3
19160	19174	0	11	dep_ex	19160	266	21555	ORF1ab	C	all	pc	982	3
19161	19175	0	12	dep_ex	19161	266	21555	ORF1ab	C	all	pc	983	3
19162	19176	0	13	dep_ex	19162	266	21555	ORF1ab	C	all	pc	984	3
19163	19177	0	14	dep_ex	19163	266	21555	ORF1ab	C	all	pc	985	3
19164	19178	0	15	dep_ex	19164	266	21555	ORF1ab	C	all	pc	986	3
19165	19179	0	14	dep_ex	19165	266	21555	ORF1ab	C	all	pc	987	3
19166	19180	0	13	dep_ex	19166	266	21555	ORF1ab	C	all	pc	988	3
19167	19181	0	12	dep_ex	19167	266	21555	ORF1ab	C	all	pc	989	3
19168	19182	0	11	dep_ex	19168	266	21555	ORF1ab	C	all	pc	990	3
19169	19183	0	10	dep_ex	19169	266	21555	ORF1ab	C	all	pc	991	3
19170	19184	0	9	dep_ex	19170	266	21555	ORF1ab	C	all	pc	992	3
19171	19185	0	8	dep_ex	19171	266	21555	ORF1ab	C	all	pc	993	3
19172	19186	0	7	dep_ex	19172	266	21555	ORF1ab	C	all	pc	994	3
19173	19187	0	6	dep_ex	19173	266	21555	ORF1ab	C	all	pc	995	3
19174	19188	0	5	dep_ex	19174	266	21555	ORF1ab	C	all	pc	996	3
19175	19189	0	4	dep_ex	19175	266	21555	ORF1ab	C	all	pc	997	3
19176	19190	0	3	dep_ex	19176	266	21555	ORF1ab	C	all	pc	998	3
19177	19191	0	2	dep_ex	19177	266	21555	ORF1ab	C	all	pc	999	3
19178	19192	0	1	dep_ex	19178	266	21555	ORF1ab	C	all	pc	1000	3
20443	20457	0	1	dep_ex	20443	266	21555	ORF1ab	C	all	pc	1001	3
20444	20458	0	2	dep_ex	20444	266	21555	ORF1ab	C	all	pc	1002	3
20445	20459	0	3	dep_ex	20445	266	21555	ORF1ab	C	all	pc	1003	3
20446	20460	0	4	dep_ex	20446	266	21555	ORF1ab	C	all	pc	1004	3
20447	20461	0	5	dep_ex	20447	266	21555	ORF1ab	C	all	pc	1005	3
20448	20462	0	6	dep_ex	20448	266	21555	ORF1ab	C	all	pc	1006	3
20449	20463	0	7	dep_ex	20449	266	21555	ORF1ab	C	all	pc	1007	3
20450	20464	0	8	dep_ex	20450	266	21555	ORF1ab	C	all	pc	1008	3
20451	20465	0	9	dep_ex	20451	266	21555	ORF1ab	C	all	pc	1009	3
20452	20466	0	10	dep_ex	20452	266	21555	ORF1ab	C	all	pc	1010	3
20453	20467	0	11	dep_ex	20453	266	21555	ORF1ab	C	all	pc	1011	3
20454	20468	0	12	dep_ex	20454	266	21555	ORF1ab	C	all	pc	1012	3
20455	20469	0	13	dep_ex	20455	266	21555	ORF1ab	C	all	pc	1013	3
20456	20470	0	14	dep_ex	20456	266	21555	ORF1ab	C	all	pc	1014	3
20457	20471	0	15	dep_ex	20457	266	21555	ORF1ab	C	all	pc	1015	3
20458	20472	0	14	dep_ex	20458	266	21555	ORF1ab	C	all	pc	1016	3
20459	20473	0	13	dep_ex	20459	266	21555	ORF1ab	C	all	pc	1017	3
20460	20474	0	12	dep_ex	20460	266	21555	ORF1ab	C	all	pc	1018	3
20461	20475	0	11	dep_ex	20461	266	21555	ORF1ab	C	all	pc	1019	3
20462	20476	0	10	dep_ex	20462	266	21555	ORF1ab	C	all	pc	1020	3
20463	20477	0	9	dep_ex	20463	266	21555	ORF1ab	C	all	pc	1021	3
20464	20478	0	8	dep_ex	20464	266	21555	ORF1ab	C	all	pc	1022	3
20465	20479	0	7	dep_ex	20465	266	21555	ORF1ab	C	all	pc	1023	3
20466	20480	0	6	dep_ex	20466	266	21555	ORF1ab	C	all	pc	1024	3
20467	20481	0	5	dep_ex	20467	266	21555	ORF1ab	C	all	pc	1025	3
20468	20482	0	4	dep_ex	20468	266	21555	ORF1ab	C	all	pc	1026	3
20469	20483	0	3	dep_ex	20469	266	21555	ORF1ab	C	all	pc	1027	3
20470	20484	0	2	dep_ex	20470	266	21555	ORF1ab	C	all	pc	1028	3
20471	20485	0	1	dep_ex	20471	266	21555	ORF1ab	C	all	pc	1029	3
20580	20594	0	1	dep_ex	20580	266	21555	ORF1ab	C	all	pc	1030	3
20581	20595	0	2	dep_ex	20581	266	21555	ORF1ab	C	all	pc	1031	3
20582	20596	0	3	dep_ex	20582	266	21555	ORF1ab	C	all	pc	1032	3
20583	20597	0	4	dep_ex	20583	266	21555	ORF1ab	C	all	pc	1033	3
20584	20598	0	5	dep_ex	20584	266	21555	ORF1ab	C	all	pc	1034	3
20585	20599	0	6	dep_ex	20585	266	21555	ORF1ab	C	all	pc	1035	3
20586	20600	0	7	dep_ex	20586	266	21555	ORF1ab	C	all	pc	1036	3
20587	20601	0	8	dep_ex	20587	266	21555	ORF1ab	C	all	pc	1037	3
20588	20602	0	9	dep_ex	20588	266	21555	ORF1ab	C	all	pc	1038	3
20589	20603	0	10	dep_ex	20589	266	21555	ORF1ab	C	all	pc	1039	3
20590	20604	0	11	dep_ex	20590	266	21555	ORF1ab	C	all	pc	1040	3
20591	20605	0	12	dep_ex	20591	266	21555	ORF1ab	C	all	pc	1041	3
20592	20606	0	13	dep_ex	20592	266	21555	ORF1ab	C	all	pc	1042	3
20593	20607	0	14	dep_ex	20593	266	21555	ORF1ab	C	all	pc	1043	3
20594	20608	0	15	dep_ex	20594	266	21555	ORF1ab	C	all	pc	1044	3
20595	20609	0	14	dep_ex	20595	266	21555	ORF1ab	C	all	pc	1045	3
20596	20610	0	13	dep_ex	20596	266	21555	ORF1ab	C	all	pc	1046	3
20597	20611	0	12	dep_ex	20597	266	21555	ORF1ab	C	all	pc	1047	3
20598	20612	0	11	dep_ex	20598	266	21555	ORF1ab	C	all	pc	1048	3
20599	20613	0	10	dep_ex	20599	266	21555	ORF1ab	C	all	pc	1049	3
20600	20614	0	9	dep_ex	20600	266	21555	ORF1ab	C	all	pc	1050	3
20601	20615	0	8	dep_ex	20601	266	21555	ORF1ab	C	all	pc	1051	3
20602	20616	0	7	dep_ex	20602	266	21555	ORF1ab	C	all	pc	1052	3
20603	20617	0	6	dep_ex	20603	266	21555	ORF1ab	C	all	pc	1053	3
20604	20618	0	5	dep_ex	20604	266	21555	ORF1ab	C	all	pc	1054	3
20605	20619	0	4	dep_ex	20605	266	21555	ORF1ab	C	all	pc	1055	3
20606	20620	0	3	dep_ex	20606	266	21555	ORF1ab	C	all	pc	1056	3
20607	20621	0	2	dep_ex	20607	266	21555	ORF1ab	C	all	pc	1057	3
20608	20622	0	1	dep_ex	20608	266	21555	ORF1ab	C	all	pc	1058	3
21619	21633	0	1	dep_ex	21619	21563	25384	S	C	all	pc	1059	3
21620	21634	0	2	dep_ex	21620	21563	25384	S	C	all	pc	1060	3
21621	21635	0	3	dep_ex	21621	21563	25384	S	C	all	pc	1061	3
21622	21636	0	3	dep_ex	21622	21563	25384	S	C	all	pc	1062	3
21623	21637	0	3	dep_ex	21623	21563	25384	S	C	all	pc	1063	3
21624	21638	0	4	dep_ex	21624	21563	25384	S	C	all	pc	1064	3
21625	21639	0	5	dep_ex	21625	21563	25384	S	C	all	pc	1065	3
21626	21640	0	6	dep_ex	21626	21563	25384	S	C	all	pc	1066	3
21627	21641	0	7	dep_ex	21627	21563	25384	S	C	all	pc	1067	3
21628	21642	0	7	dep_ex	21628	21563	25384	S	C	all	pc	1068	3
21629	21643	0	7	dep_ex	21629	21563	25384	S	C	all	pc	1069	3
21630	21644	0	7	dep_ex	21630	21563	25384	S	C	all	pc	1070	3
21631	21645	0	7	dep_ex	21631	21563	25384	S	C	all	pc	1071	3
21632	21646	0	8	dep_ex	21632	21563	25384	S	C	all	pc	1072	3
21633	21647	0	9	dep_ex	21633	21563	25384	S	C	all	pc	1073	3
21634	21648	0	9	dep_ex	21634	21563	25384	S	C	all	pc	1074	3
21635	21649	0	9	dep_ex	21635	21563	25384	S	C	all	pc	1075	3
21636	21650	0	9	dep_ex	21636	21563	25384	S	C	all	pc	1076	3
21637	21651	0	10	dep_ex	21637	21563	25384	S	C	all	pc	1077	3
21638	21652	0	11	dep_ex	21638	21563	25384	S	C	all	pc	1078	3
21639	21653	0	11	dep_ex	21639	21563	25384	S	C	all	pc	1079	3
21640	21654	0	11	dep_ex	21640	21563	25384	S	C	all	pc	1080	3
21641	21655	0	11	dep_ex	21641	21563	25384	S	C	all	pc	1081	3
21642	21656	0	11	dep_ex	21642	21563	25384	S	C	all	pc	1082	3
21643	21657	0	12	dep_ex	21643	21563	25384	S	C	all	pc	1083	3
21644	21658	0	13	dep_ex	21644	21563	25384	S	C	all	pc	1084	3
21645	21659	0	14	dep_ex	21645	21563	25384	S	C	all	pc	1085	3
21646	21660	0	15	dep_ex	21646	21563	25384	S	C	all	pc	1086	3
21647	21661	0	14	dep_ex	21647	21563	25384	S	C	all	pc	1087	3
21648	21662	0	13	dep_ex	21648	21563	25384	S	C	all	pc	1088	3
21649	21663	0	12	dep_ex	21649	21563	25384	S	C	all	pc	1089	3
21650	21664	0	11	dep_ex	21650	21563	25384	S	C	all	pc	1090	3
21651	21665	0	10	dep_ex	21651	21563	25384	S	C	all	pc	1091	3
21652	21666	0	9	dep_ex	21652	21563	25384	S	C	all	pc	1092	3
21653	21667	0	8	dep_ex	21653	21563	25384	S	C	all	pc	1093	3
21654	21668	0	7	dep_ex	21654	21563	25384	S	C	all	pc	1094	3
21655	21669	0	6	dep_ex	21655	21563	25384	S	C	all	pc	1095	3
21656	21670	0	5	dep_ex	21656	21563	25384	S	C	all	pc	1096	3
21657	21671	0	4	dep_ex	21657	21563	25384	S	C	all	pc	1097	3
21658	21672	0	3	dep_ex	21658	21563	25384	S	C	all	pc	1098	3
21659	21673	0	2	dep_ex	21659	21563	25384	S	C	all	pc	1099	3
21660	21674	0	1	dep_ex	21660	21563	25384	S	C	all	pc	1100	3
22118	22132	0	1	dep_ex	22118	21563	25384	S	C	all	pc	1101	3
22119	22133	0	1	dep_ex	22119	21563	25384	S	C	all	pc	1102	3
22120	22134	0	1	dep_ex	22120	21563	25384	S	C	all	pc	1103	3
22121	22135	0	1	dep_ex	22121	21563	25384	S	C	all	pc	1104	3
22122	22136	0	1	dep_ex	22122	21563	25384	S	C	all	pc	1105	3
22123	22137	0	1	dep_ex	22123	21563	25384	S	C	all	pc	1106	3
22124	22138	0	1	dep_ex	22124	21563	25384	S	C	all	pc	1107	3
22125	22139	0	1	dep_ex	22125	21563	25384	S	C	all	pc	1108	3
22126	22140	0	1	dep_ex	22126	21563	25384	S	C	all	pc	1109	3
22127	22141	0	1	dep_ex	22127	21563	25384	S	C	all	pc	1110	3
22128	22142	0	1	dep_ex	22128	21563	25384	S	C	all	pc	1111	3
22129	22143	0	1	dep_ex	22129	21563	25384	S	C	all	pc	1112	3
22130	22144	0	1	dep_ex	22130	21563	25384	S	C	all	pc	1113	3
22131	22145	0	1	dep_ex	22131	21563	25384	S	C	all	pc	1114	3
22132	22146	0	1	dep_ex	22132	21563	25384	S	C	all	pc	1115	3
22238	22252	0	1	dep_ex	22238	21563	25384	S	C	all	pc	1116	3
22239	22253	0	2	dep_ex	22239	21563	25384	S	C	all	pc	1117	3
22240	22254	0	3	dep_ex	22240	21563	25384	S	C	all	pc	1118	3
22241	22255	0	4	dep_ex	22241	21563	25384	S	C	all	pc	1119	3
22242	22256	0	4	dep_ex	22242	21563	25384	S	C	all	pc	1120	3
22243	22257	0	4	dep_ex	22243	21563	25384	S	C	all	pc	1121	3
22244	22258	0	4	dep_ex	22244	21563	25384	S	C	all	pc	1122	3
22245	22259	0	4	dep_ex	22245	21563	25384	S	C	all	pc	1123	3
22246	22260	0	5	dep_ex	22246	21563	25384	S	C	all	pc	1124	3
22247	22261	0	6	dep_ex	22247	21563	25384	S	C	all	pc	1125	3
22248	22262	0	7	dep_ex	22248	21563	25384	S	C	all	pc	1126	3
22249	22263	0	8	dep_ex	22249	21563	25384	S	C	all	pc	1127	3
22250	22264	0	9	dep_ex	22250	21563	25384	S	C	all	pc	1128	3
22251	22265	0	10	dep_ex	22251	21563	25384	S	C	all	pc	1129	3
22252	22266	0	11	dep_ex	22252	21563	25384	S	C	all	pc	1130	3
22253	22267	0	11	dep_ex	22253	21563	25384	S	C	all	pc	1131	3
22254	22268	0	11	dep_ex	22254	21563	25384	S	C	all	pc	1132	3
22255	22269	0	11	dep_ex	22255	21563	25384	S	C	all	pc	1133	3
22256	22270	0	11	dep_ex	22256	21563	25384	S	C	all	pc	1134	3
22257	22271	0	12	dep_ex	22257	21563	25384	S	C	all	pc	1135	3
22258	22272	0	13	dep_ex	22258	21563	25384	S	C	all	pc	1136	3
22259	22273	0	14	dep_ex	22259	21563	25384	S	C	all	pc	1137	3
22260	22274	0	15	dep_ex	22260	21563	25384	S	C	all	pc	1138	3
22261	22275	0	15	dep_ex	22261	21563	25384	S	C	all	pc	1139	3
22262	22276	0	15	dep_ex	22262	21563	25384	S	C	all	pc	1140	3
22263	22277	0	15	dep_ex	22263	21563	25384	S	C	all	pc	1141	3
22264	22278	0	15	dep_ex	22264	21563	25384	S	C	all	pc	1142	3
22265	22279	0	15	dep_ex	22265	21563	25384	S	C	all	pc	1143	3
22266	22280	0	15	dep_ex	22266	21563	25384	S	C	all	pc	1144	3
22267	22281	0	15	dep_ex	22267	21563	25384	S	C	all	pc	1145	3
22268	22282	0	14	dep_ex	22268	21563	25384	S	C	all	pc	1146	3
22269	22283	0	13	dep_ex	22269	21563	25384	S	C	all	pc	1147	3
22270	22284	0	12	dep_ex	22270	21563	25384	S	C	all	pc	1148	3
22271	22285	0	11	dep_ex	22271	21563	25384	S	C	all	pc	1149	3
22272	22286	0	11	dep_ex	22272	21563	25384	S	C	all	pc	1150	3
22273	22287	0	11	dep_ex	22273	21563	25384	S	C	all	pc	1151	3
22274	22288	0	11	dep_ex	22274	21563	25384	S	C	all	pc	1152	3
22275	22289	0	11	dep_ex	22275	21563	25384	S	C	all	pc	1153	3
22276	22290	0	11	dep_ex	22276	21563	25384	S	C	all	pc	1154	3
22277	22291	0	11	dep_ex	22277	21563	25384	S	C	all	pc	1155	3
22278	22292	0	11	dep_ex	22278	21563	25384	S	C	all	pc	1156	3
22279	22293	0	11	dep_ex	22279	21563	25384	S	C	all	pc	1157	3
22280	22294	0	11	dep_ex	22280	21563	25384	S	C	all	pc	1158	3
22281	22295	0	11	dep_ex	22281	21563	25384	S	C	all	pc	1159	3
22282	22296	0	11	dep_ex	22282	21563	25384	S	C	all	pc	1160	3
22283	22297	0	12	dep_ex	22283	21563	25384	S	C	all	pc	1161	3
22284	22298	0	13	dep_ex	22284	21563	25384	S	C	all	pc	1162	3
22285	22299	0	14	dep_ex	22285	21563	25384	S	C	all	pc	1163	3
22286	22300	0	15	dep_ex	22286	21563	25384	S	C	all	pc	1164	3
22287	22301	0	15	dep_ex	22287	21563	25384	S	C	all	pc	1165	3
22288	22302	0	15	dep_ex	22288	21563	25384	S	C	all	pc	1166	3
22289	22303	0	15	dep_ex	22289	21563	25384	S	C	all	pc	1167	3
22290	22304	0	15	dep_ex	22290	21563	25384	S	C	all	pc	1168	3
22291	22305	0	15	dep_ex	22291	21563	25384	S	C	all	pc	1169	3
22292	22306	0	15	dep_ex	22292	21563	25384	S	C	all	pc	1170	3
22293	22307	0	15	dep_ex	22293	21563	25384	S	C	all	pc	1171	3
22294	22308	0	15	dep_ex	22294	21563	25384	S	C	all	pc	1172	3
22295	22309	0	15	dep_ex	22295	21563	25384	S	C	all	pc	1173	3
22296	22310	0	15	dep_ex	22296	21563	25384	S	C	all	pc	1174	3
22297	22311	0	15	dep_ex	22297	21563	25384	S	C	all	pc	1175	3
22298	22312	0	15	dep_ex	22298	21563	25384	S	C	all	pc	1176	3
22299	22313	0	15	dep_ex	22299	21563	25384	S	C	all	pc	1177	3
22300	22314	0	15	dep_ex	22300	21563	25384	S	C	all	pc	1178	3
22301	22315	0	15	dep_ex	22301	21563	25384	S	C	all	pc	1179	3
22302	22316	0	15	dep_ex	22302	21563	25384	S	C	all	pc	1180	3
22303	22317	0	15	dep_ex	22303	21563	25384	S	C	all	pc	1181	3
22304	22318	0	15	dep_ex	22304	21563	25384	S	C	all	pc	1182	3
22305	22319	0	15	dep_ex	22305	21563	25384	S	C	all	pc	1183	3
22306	22320	0	14	dep_ex	22306	21563	25384	S	C	all	pc	1184	3
22307	22321	0	13	dep_ex	22307	21563	25384	S	C	all	pc	1185	3
22308	22322	0	12	dep_ex	22308	21563	25384	S	C	all	pc	1186	3
22309	22323	0	11	dep_ex	22309	21563	25384	S	C	all	pc	1187	3
22310	22324	0	10	dep_ex	22310	21563	25384	S	C	all	pc	1188	3
22311	22325	0	9	dep_ex	22311	21563	25384	S	C	all	pc	1189	3
22312	22326	0	8	dep_ex	22312	21563	25384	S	C	all	pc	1190	3
22313	22327	0	7	dep_ex	22313	21563	25384	S	C	all	pc	1191	3
22314	22328	0	6	dep_ex	22314	21563	25384	S	C	all	pc	1192	3
22315	22329	0	5	dep_ex	22315	21563	25384	S	C	all	pc	1193	3
22316	22330	0	4	dep_ex	22316	21563	25384	S	C	all	pc	1194	3
22317	22331	0	3	dep_ex	22317	21563	25384	S	C	all	pc	1195	3
22318	22332	0	3	dep_ex	22318	21563	25384	S	C	all	pc	1196	3
22319	22333	0	3	dep_ex	22319	21563	25384	S	C	all	pc	1197	3
22320	22334	0	3	dep_ex	22320	21563	25384	S	C	all	pc	1198	3
22321	22335	0	4	dep_ex	22321	21563	25384	S	C	all	pc	1199	3
22322	22336	0	5	dep_ex	22322	21563	25384	S	C	all	pc	1200	3
22323	22337	0	6	dep_ex	22323	21563	25384	S	C	all	pc	1201	3
22324	22338	0	7	dep_ex	22324	21563	25384	S	C	all	pc	1202	3
22325	22339	0	8	dep_ex	22325	21563	25384	S	C	all	pc	1203	3
22326	22340	0	9	dep_ex	22326	21563	25384	S	C	all	pc	1204	3
22327	22341	0	10	dep_ex	22327	21563	25384	S	C	all	pc	1205	3
22328	22342	0	11	dep_ex	22328	21563	25384	S	C	all	pc	1206	3
22329	22343	0	12	dep_ex	22329	21563	25384	S	C	all	pc	1207	3
22330	22344	0	13	dep_ex	22330	21563	25384	S	C	all	pc	1208	3
22331	22345	0	14	dep_ex	22331	21563	25384	S	C	all	pc	1209	3
22332	22346	0	15	dep_ex	22332	21563	25384	S	C	all	pc	1210	3
22333	22347	0	15	dep_ex	22333	21563	25384	S	C	all	pc	1211	3
22334	22348	0	15	dep_ex	22334	21563	25384	S	C	all	pc	1212	3
22335	22349	0	15	dep_ex	22335	21563	25384	S	C	all	pc	1213	3
22336	22350	0	15	dep_ex	22336	21563	25384	S	C	all	pc	1214	3
22337	22351	0	14	dep_ex	22337	21563	25384	S	C	all	pc	1215	3
22338	22352	0	13	dep_ex	22338	21563	25384	S	C	all	pc	1216	3
22339	22353	0	12	dep_ex	22339	21563	25384	S	C	all	pc	1217	3
22340	22354	0	11	dep_ex	22340	21563	25384	S	C	all	pc	1218	3
22341	22355	0	10	dep_ex	22341	21563	25384	S	C	all	pc	1219	3
22342	22356	0	9	dep_ex	22342	21563	25384	S	C	all	pc	1220	3
22343	22357	0	8	dep_ex	22343	21563	25384	S	C	all	pc	1221	3
22344	22358	0	7	dep_ex	22344	21563	25384	S	C	all	pc	1222	3
22345	22359	0	6	dep_ex	22345	21563	25384	S	C	all	pc	1223	3
22346	22360	0	5	dep_ex	22346	21563	25384	S	C	all	pc	1224	3
22347	22361	0	4	dep_ex	22347	21563	25384	S	C	all	pc	1225	3
22348	22362	0	3	dep_ex	22348	21563	25384	S	C	all	pc	1226	3
22349	22363	0	2	dep_ex	22349	21563	25384	S	C	all	pc	1227	3
22350	22364	0	1	dep_ex	22350	21563	25384	S	C	all	pc	1228	3
22798	22812	0	1	dep_ex	22798	21563	25384	S	C	all	pc	1229	3
22799	22813	0	2	dep_ex	22799	21563	25384	S	C	all	pc	1230	3
22800	22814	0	3	dep_ex	22800	21563	25384	S	C	all	pc	1231	3
22801	22815	0	4	dep_ex	22801	21563	25384	S	C	all	pc	1232	3
22802	22816	0	4	dep_ex	22802	21563	25384	S	C	all	pc	1233	3
22803	22817	0	4	dep_ex	22803	21563	25384	S	C	all	pc	1234	3
22804	22818	0	4	dep_ex	22804	21563	25384	S	C	all	pc	1235	3
22805	22819	0	4	dep_ex	22805	21563	25384	S	C	all	pc	1236	3
22806	22820	0	4	dep_ex	22806	21563	25384	S	C	all	pc	1237	3
22807	22821	0	4	dep_ex	22807	21563	25384	S	C	all	pc	1238	3
22808	22822	0	4	dep_ex	22808	21563	25384	S	C	all	pc	1239	3
22809	22823	0	4	dep_ex	22809	21563	25384	S	C	all	pc	1240	3
22810	22824	0	4	dep_ex	22810	21563	25384	S	C	all	pc	1241	3
22811	22825	0	4	dep_ex	22811	21563	25384	S	C	all	pc	1242	3
22812	22826	0	4	dep_ex	22812	21563	25384	S	C	all	pc	1243	3
22813	22827	0	3	dep_ex	22813	21563	25384	S	C	all	pc	1244	3
22814	22828	0	2	dep_ex	22814	21563	25384	S	C	all	pc	1245	3
22815	22829	0	1	dep_ex	22815	21563	25384	S	C	all	pc	1246	3
22931	22945	0	1	dep_ex	22931	21563	25384	S	C	all	pc	1247	3
22932	22946	0	2	dep_ex	22932	21563	25384	S	C	all	pc	1248	3
22933	22947	0	3	dep_ex	22933	21563	25384	S	C	all	pc	1249	3
22934	22948	0	4	dep_ex	22934	21563	25384	S	C	all	pc	1250	3
22935	22949	0	5	dep_ex	22935	21563	25384	S	C	all	pc	1251	3
22936	22950	0	6	dep_ex	22936	21563	25384	S	C	all	pc	1252	3
22937	22951	0	7	dep_ex	22937	21563	25384	S	C	all	pc	1253	3
22938	22952	0	8	dep_ex	22938	21563	25384	S	C	all	pc	1254	3
22939	22953	0	9	dep_ex	22939	21563	25384	S	C	all	pc	1255	3
22940	22954	0	10	dep_ex	22940	21563	25384	S	C	all	pc	1256	3
22941	22955	0	11	dep_ex	22941	21563	25384	S	C	all	pc	1257	3
22942	22956	0	12	dep_ex	22942	21563	25384	S	C	all	pc	1258	3
22943	22957	0	13	dep_ex	22943	21563	25384	S	C	all	pc	1259	3
22944	22958	0	14	dep_ex	22944	21563	25384	S	C	all	pc	1260	3
22945	22959	0	15	dep_ex	22945	21563	25384	S	C	all	pc	1261	3
22946	22960	0	14	dep_ex	22946	21563	25384	S	C	all	pc	1262	3
22947	22961	0	13	dep_ex	22947	21563	25384	S	C	all	pc	1263	3
22948	22962	0	12	dep_ex	22948	21563	25384	S	C	all	pc	1264	3
22949	22963	0	11	dep_ex	22949	21563	25384	S	C	all	pc	1265	3
22950	22964	0	10	dep_ex	22950	21563	25384	S	C	all	pc	1266	3
22951	22965	0	9	dep_ex	22951	21563	25384	S	C	all	pc	1267	3
22952	22966	0	8	dep_ex	22952	21563	25384	S	C	all	pc	1268	3
22953	22967	0	7	dep_ex	22953	21563	25384	S	C	all	pc	1269	3
22954	22968	0	6	dep_ex	22954	21563	25384	S	C	all	pc	1270	3
22955	22969	0	5	dep_ex	22955	21563	25384	S	C	all	pc	1271	3
22956	22970	0	4	dep_ex	22956	21563	25384	S	C	all	pc	1272	3
22957	22971	0	3	dep_ex	22957	21563	25384	S	C	all	pc	1273	3
22958	22972	0	2	dep_ex	22958	21563	25384	S	C	all	pc	1274	3
22959	22973	0	1	dep_ex	22959	21563	25384	S	C	all	pc	1275	3
23510	23524	0	1	dep_ex	23510	21563	25384	S	C	all	pc	1276	3
23511	23525	0	2	dep_ex	23511	21563	25384	S	C	all	pc	1277	3
23512	23526	0	3	dep_ex	23512	21563	25384	S	C	all	pc	1278	3
23513	23527	0	4	dep_ex	23513	21563	25384	S	C	all	pc	1279	3
23514	23528	0	5	dep_ex	23514	21563	25384	S	C	all	pc	1280	3
23515	23529	0	6	dep_ex	23515	21563	25384	S	C	all	pc	1281	3
23516	23530	0	7	dep_ex	23516	21563	25384	S	C	all	pc	1282	3
23517	23531	0	8	dep_ex	23517	21563	25384	S	C	all	pc	1283	3
23518	23532	0	9	dep_ex	23518	21563	25384	S	C	all	pc	1284	3
23519	23533	0	10	dep_ex	23519	21563	25384	S	C	all	pc	1285	3
23520	23534	0	11	dep_ex	23520	21563	25384	S	C	all	pc	1286	3
23521	23535	0	12	dep_ex	23521	21563	25384	S	C	all	pc	1287	3
23522	23536	0	13	dep_ex	23522	21563	25384	S	C	all	pc	1288	3
23523	23537	0	14	dep_ex	23523	21563	25384	S	C	all	pc	1289	3
23524	23538	0	15	dep_ex	23524	21563	25384	S	C	all	pc	1290	3
23525	23539	0	15	dep_ex	23525	21563	25384	S	C	all	pc	1291	3
23526	23540	0	15	dep_ex	23526	21563	25384	S	C	all	pc	1292	3
23527	23541	0	15	dep_ex	23527	21563	25384	S	C	all	pc	1293	3
23528	23542	0	15	dep_ex	23528	21563	25384	S	C	all	pc	1294	3
23529	23543	0	15	dep_ex	23529	21563	25384	S	C	all	pc	1295	3
23530	23544	0	15	dep_ex	23530	21563	25384	S	C	all	pc	1296	3
23531	23545	0	15	dep_ex	23531	21563	25384	S	C	all	pc	1297	3
23532	23546	0	15	dep_ex	23532	21563	25384	S	C	all	pc	1298	3
23533	23547	0	15	dep_ex	23533	21563	25384	S	C	all	pc	1299	3
23534	23548	0	15	dep_ex	23534	21563	25384	S	C	all	pc	1300	3
23535	23549	0	15	dep_ex	23535	21563	25384	S	C	all	pc	1301	3
23536	23550	0	15	dep_ex	23536	21563	25384	S	C	all	pc	1302	3
